"","real","predict"
"445",1,0.0592556936441501
"50735",0,0.0288220573654559
"7061",0,0.148797065789154
"19465",0,0.0231468595769089
"5681",0,0.0786227197221485
"60210",0,0.0495470135539499
"67793",0,0.0515387776558562
"31051",0,0.0270814379279465
"17094",0,0.128685169299576
"70317",0,0.0729875222955105
"3393",0,0.125241178119586
"72188",0,0.12099944502525
"35844",0,0.0721847084064387
"30995",0,0.0243451429959795
"42292",0,0.0755571895080706
"34189",0,0.0763577944432307
"30429",0,0.0862000242558634
"35871",0,0.0754610887326247
"51806",0,0.041833753112824
"3563",0,0.199074653219745
"49354",0,0.0761521187775778
"21765",0,0.0473773057183775
"15013",0,0.0368266437335883
"28911",0,0.21101849262715
"65017",0,0.0677201721303599
"14990",0,0.0784964207572405
"11596",0,0.078875401353356
"43106",0,0.0667062604563247
"58497",0,0.035303963341282
"28079",0,0.0659587673950957
"15364",0,0.130544045733478
"12263",0,0.0265036763749001
"50617",0,0.0972972272674226
"62080",0,0.0839843373571905
"27474",0,0.0443659551269506
"5322",0,0.173703314405233
"13811",0,0.0936169475458844
"11605",0,0.0672728325307967
"63133",0,0.0202924410662242
"23261",0,0.0622639158422363
"43837",0,0.0656481280263587
"32949",0,0.110028334041619
"25774",0,0.1469313896179
"17813",0,0.0620273000669646
"36131",1,0.234277424001551
"2505",0,0.0379270551303783
"64650",0,0.045440306664951
"28189",1,0.182385507857085
"67259",0,0.10058643110562
"54675",0,0.0666695416831443
"61191",0,0.0595850973045607
"65008",1,0.219074958146603
"48066",0,0.0468823796402531
"67064",0,0.0213818759862808
"25692",0,0.20637990436259
"52655",1,0.0800635028295468
"18082",0,0.104751118080509
"36180",0,0.0963567006543301
"55577",0,0.0193292147555198
"30613",0,0.0418849064454119
"44781",0,0.0690234482633661
"56739",0,0.0691419545518578
"64096",0,0.0625114532746365
"32281",0,0.0262508127648876
"17954",0,0.0408882748525545
"153",0,0.00149302966740883
"59878",0,0.10640053879282
"47515",0,0.0932113938240076
"39206",0,0.214087074771016
"55129",0,0.0454104680241657
"18445",0,0.0602685839202639
"63968",0,0.0889046676583529
"8735",0,0.0509814005011511
"70370",0,0.108604859782668
"52079",0,0.0296370161793761
"41927",0,0.158683331594105
"71937",1,0.0773076814140165
"39967",0,0.104742089951978
"72019",1,0.0702686182566351
"43888",0,0.0736790593142096
"53667",0,0.0201983268251196
"56050",0,0.0332702030861899
"4967",0,0.104669487510376
"7288",0,0.0710344298265858
"48152",1,0.235412680500849
"30938",0,0.0667911367107367
"11385",0,0.140919989255196
"41562",0,0.160668688593514
"34790",0,0.315561650688713
"49591",0,0.128646605270344
"19715",0,0.0943047856824011
"66369",1,0.0651918480759462
"28879",0,0.0847257776830424
"16206",0,0.0643055045903559
"37866",0,0.127712430922397
"249",0,0.0370079439935497
"49907",0,0.127079885743212
"37223",0,0.100829892230258
"42433",0,0.224774031354755
"23356",0,0.0462652570793688
"22741",0,0.122284127402714
"67071",0,0.0911174082982642
"17261",0,0.12759190852963
"71444",0,0.0264607887655129
"41800",0,0.0606576646007425
"54742",0,0.0379295040902456
"58666",0,0.120355679637643
"56527",0,0.0278070267046305
"55775",0,0.0216805823050284
"22118",0,0.13904218136659
"69652",1,0.0552498259091478
"7151",1,0.1297408325305
"15077",0,0.0761253948728883
"8857",0,0.0234066568294495
"49875",0,0.105684053758797
"65804",0,0.102568680096583
"13353",0,0.0615119300046626
"8785",0,0.0830712602416743
"69254",0,0.0759296851166535
"39072",0,0.280982661130227
"38955",0,0.0694926936884706
"67849",0,0.0200739818778946
"12894",0,0.0667720717735747
"44935",1,0.0867059895102561
"8539",1,0.310278389081125
"22861",0,0.083504167446379
"20486",0,0.150221304034134
"32228",0,0.0396370184661018
"26555",0,0.122959690282816
"56368",0,0.069648039548094
"56979",0,0.0742634746432384
"38010",0,0.103738926740883
"33908",0,0.0584424782211061
"4158",0,0.0469367831147056
"25543",0,0.0706638885534418
"60432",0,0.0684003760922406
"69670",0,0.0442079918495103
"22760",0,0.0619482839294192
"68263",1,0.0495709944064003
"12475",0,0.0457745104927715
"35460",0,0.0286756546987884
"26668",1,0.271710241440402
"16078",0,0.118934317114895
"44263",1,0.173410346600184
"38304",0,0.288015439922894
"59319",0,0.239155138976465
"10877",0,0.0758096507384585
"39393",0,0.0390660777559607
"20463",0,0.114487328622689
"46283",0,0.152508090071973
"22013",1,0.365063148007205
"1617",0,0.0193611928495272
"12883",1,0.173349450307244
"26269",0,0.0975077847920425
"67963",0,0.05414289047028
"36783",0,0.141437352305947
"51988",0,0.148142692155646
"59548",0,0.114723317686456
"32666",0,0.15891515763567
"21254",0,0.157351861068568
"1731",0,0.212764877136782
"31587",0,0.0237004019500811
"14652",0,0.0670199950424894
"72438",0,0.0857586370317737
"39364",0,0.0615120098008825
"33439",0,0.0823422389782918
"41358",1,0.278133157574421
"54189",0,0.045152228082139
"4228",0,0.0610645883726073
"39254",0,0.0823835105018085
"32171",0,0.0243835780893853
"52910",0,0.112536532205877
"15758",0,0.0947985852646556
"8843",0,0.0341939171062115
"22471",0,0.265574573033321
"42948",0,0.0372045585792162
"12087",0,0.0205859627055696
"53236",0,0.0195480625191518
"65170",0,0.0815459135226498
"49363",0,0.0585487675507698
"14894",0,0.0807568544992844
"32610",0,0.105051383009409
"21375",0,0.0491775637719349
"51741",0,0.0656167864507427
"34616",0,0.103976059749312
"52663",0,0.0752314248102525
"60727",0,0.160078162175107
"69305",0,0.230422048984625
"28809",0,0.16127722140687
"6869",0,0.126141761242206
"4498",0,0.146323046780491
"61112",0,0.0509945776828697
"45754",0,0.074354839486056
"50660",0,0.080877026623479
"49901",0,0.176562715735914
"69764",0,0.0591471575504147
"51145",0,0.0597799124663621
"38231",0,0.251910161832618
"13952",0,0.092604150449165
"12147",0,0.0205176561679819
"16704",0,0.0384831837760207
"33947",0,0.104406757599553
"70996",0,0.101117431103295
"64285",0,0.0896747420873168
"69921",0,0.0720104415575428
"41552",0,0.223992366868991
"66758",0,0.190550011422308
"56522",0,0.026105705340505
"36443",0,0.0671064438851068
"69605",0,0.0461687366340633
"64727",1,0.0440339047254975
"5134",0,0.0375301584636621
"55704",0,0.0110592836726357
"48421",0,0.10987927627887
"22967",0,0.0810658357167268
"59958",0,0.0982574261738902
"9881",0,0.150101380847294
"39630",0,0.183468229517062
"6319",0,0.264520312605452
"57995",1,0.146494771193247
"8115",0,0.0555635357228288
"14181",0,0.227713782670448
"38405",0,0.123244808135155
"22702",0,0.0691097208445154
"7155",1,0.202673071603738
"34628",0,0.320324512254729
"56997",0,0.090655751346896
"52403",1,0.140867203635321
"40146",0,0.0815515122371269
"34903",0,0.234212316115988
"51973",0,0.0601957658056481
"11146",0,0.0387163559094291
"64983",1,0.142032474739427
"3248",0,0.08639117350029
"7477",0,0.105542480300605
"31605",0,0.0174938060141056
"19161",0,0.100790664662316
"72881",0,0.153115781276651
"22091",0,0.123643298359015
"61884",0,0.0975131760811443
"24878",0,0.0616746746792223
"52142",0,0.166870134648186
"45407",0,0.156052792129208
"72781",0,0.0584626559164532
"62113",0,0.016579363024438
"42723",0,0.223687554968624
"43787",0,0.0938972733710283
"20374",0,0.0219273993415583
"34147",1,0.101603649785582
"33160",0,0.117689350813554
"62003",0,0.246837075997114
"21018",0,0.117362617436881
"7171",0,0.128859070959096
"51658",0,0.120606351724935
"28537",0,0.144346191304143
"28610",1,0.165794931598179
"63284",0,0.103931608599623
"32617",0,0.116244915208573
"61188",0,0.0987194347597409
"35629",0,0.0747314403811803
"42390",0,0.105507706353946
"45783",0,0.142209245596895
"59423",1,0.533543174953908
"27754",0,0.0688326866396576
"41161",1,0.34725950604249
"64038",0,0.0579818647800835
"42149",0,0.0935714273336222
"29275",0,0.0213468236120504
"7019",0,0.0688102601926858
"39511",0,0.0705475961606925
"43123",0,0.0564478870539903
"46181",0,0.0210474602679157
"39820",0,0.125336696402272
"1144",0,0.0171450049814423
"36666",0,0.145313136311278
"46694",1,0.14672350365248
"4219",0,0.125259588609237
"57192",0,0.104459655769433
"39130",0,0.0642431620021243
"39210",0,0.0931465814273871
"7971",0,0.0482310712521591
"72419",0,0.0535189475487231
"18519",0,0.0690652014827235
"35991",0,0.0636552912352887
"18674",0,0.0244112312532015
"33454",0,0.0795453477247125
"50570",0,0.153154852354162
"71302",0,0.0940960985047143
"58999",0,0.117548636972475
"13407",0,0.101510084278764
"47484",0,0.195988148900667
"5349",0,0.118699413300113
"22041",0,0.365740340755577
"52155",0,0.0604688105694996
"25169",0,0.0957423630611714
"71849",0,0.0343700829382703
"50197",0,0.253047759711686
"25110",0,0.0571834031637765
"25469",0,0.0504885638438791
"41951",0,0.312635229158336
"21550",0,0.122970936169578
"47137",0,0.0429972828048569
"7922",0,0.14261649647881
"7245",0,0.0588371220964798
"4681",1,0.0977657718368777
"55623",1,0.0203717434331714
"46242",0,0.281128410896946
"8396",0,0.0308282767857153
"32175",0,0.026861537624746
"10304",0,0.0321948500783164
"32908",1,0.12512543135681
"235",0,0.0830629872951454
"27994",0,0.177664754998396
"44203",0,0.305913538746531
"47210",1,0.0649372867508986
"14182",0,0.308038331228404
"49220",0,0.145371534755778
"25157",0,0.114790173277603
"6900",0,0.0659594396173226
"13421",0,0.0360948500982128
"64817",0,0.0190923266979562
"62848",0,0.0419281293137411
"15407",0,0.0369492713777308
"55655",0,0.01950729616047
"42440",0,0.297652539282913
"21184",0,0.189576470731067
"54844",0,0.0269019009609079
"39012",0,0.113998086783362
"55236",0,0.0226264447515551
"14467",0,0.0819576977364048
"5379",0,0.0118441172898167
"69037",1,0.315396003562577
"66317",0,0.164518827150068
"48829",1,0.0756942018995827
"8254",0,0.0661773240522707
"58254",0,0.048188666342478
"51938",0,0.161568113501363
"28841",0,0.158906033956864
"40482",0,0.0729730423539559
"67938",0,0.0889233756255821
"18205",0,0.148156581491745
"32374",0,0.070888842957211
"56324",0,0.0365919284069821
"60140",0,0.126144856189511
"62516",0,0.0408450572782014
"23986",0,0.138060414786694
"50396",1,0.328140872941967
"42934",0,0.074711451448184
"15131",0,0.0684147511591164
"52749",0,0.0687299876089144
"58905",0,0.358515041031925
"72617",0,0.0953561657986241
"50394",0,0.0843168382141229
"4689",0,0.0748995288828591
"8990",0,0.0832035453252767
"35856",0,0.0767943262532467
"30662",0,0.176356326086494
"40527",0,0.301341457335587
"46347",0,0.0420365297439694
"63180",0,0.0782217366806328
"39043",0,0.0624201441797548
"16886",0,0.121752708935722
"50597",1,0.254381741877499
"40400",0,0.0751297326105
"70457",0,0.0697604084338028
"48679",1,0.257923514078046
"39086",0,0.188424419729451
"36696",0,0.0432662492467414
"31317",0,0.0205212033349452
"46017",1,0.260729069639646
"19999",0,0.106881185104854
"30577",0,0.0858561472725839
"60659",1,0.254783127563266
"5354",0,0.180627141807977
"12645",0,0.00930726420415062
"53450",0,0.0209527041123925
"33127",0,0.0461549611122906
"32655",0,0.0537979161904971
"27038",0,0.0653019885296329
"31859",0,0.107245258400804
"42219",0,0.0583975677341566
"702",1,0.113306883148304
"2422",0,0.0693890100572892
"9888",0,0.109199474107832
"47294",0,0.114132514851698
"36911",0,0.0695033670485691
"20320",0,0.0761484100218259
"8822",0,0.146173155597571
"33708",0,0.105357446900524
"14621",1,0.131439528102238
"48792",0,0.0482629306624302
"14516",1,0.131933311774704
"24535",0,0.137024061298713
"4518",1,0.136786187381689
"14126",0,0.0978820836921766
"39429",0,0.24602440956382
"54963",0,0.131690379878815
"70851",0,0.0484692202373744
"11819",0,0.120523250070876
"43709",0,0.350604500241028
"48176",0,0.0867993680254964
"29423",0,0.0217646086356987
"62542",0,0.182994947033014
"8842",0,0.0895398259880113
"54845",0,0.0281135043689288
"21450",0,0.0548105204002713
"18717",0,0.199643255555297
"6670",0,0.145571168177322
"35440",0,0.0173578580135673
"35644",0,0.106447457968981
"12765",0,0.0240869807251895
"28257",0,0.0542319300742724
"4243",0,0.0619352149737443
"39200",0,0.0553633864941194
"49362",0,0.0724860545578684
"27484",0,0.112493619130359
"51322",0,0.0321249970141516
"64280",0,0.0893026241951928
"71330",0,0.231849841322126
"16902",0,0.0652366490751771
"58081",0,0.0714363599915644
"280",0,0.101634511727505
"18660",0,0.0194380634019109
"24146",0,0.0304009176028818
"33584",0,0.0700333950200422
"41476",1,0.065988575906719
"1585",0,0.00753508076270056
"22066",1,0.193358911760485
"8901",0,0.0375664654365197
"35664",1,0.0950648035350162
"1599",0,0.0540943345189403
"46199",0,0.0272333702023307
"31315",0,0.0115178431418463
"48314",0,0.0539096487152066
"57712",0,0.0322264186660199
"2880",0,0.0871893164484164
"25641",0,0.0528524650508371
"42100",0,0.0945944377203227
"30044",0,0.152647634549545
"39564",0,0.061341297568121
"29762",0,0.0687244710161938
"63785",0,0.104923076593574
"14278",0,0.118138828904676
"14369",0,0.111010734758134
"37756",0,0.0749630985501963
"21149",0,0.12535808112376
"56485",0,0.0273825617590044
"49153",0,0.0949505028696373
"41014",0,0.0908015992034489
"4899",0,0.0520828744266928
"57528",0,0.0910520662441357
"22274",0,0.0795723279548316
"68520",0,0.0551235681490631
"46343",1,0.13656165266084
"35571",1,0.0822628367276639
"43539",0,0.105122330572456
"32424",0,0.0725755737584357
"22724",0,0.174123609843302
"58466",0,0.119096758480924
"69332",0,0.0381481842366951
"49812",0,0.165048051177323
"38034",1,0.289834618567483
"37951",1,0.0738730570394404
"60730",0,0.135674087042316
"14185",0,0.103123377821782
"22567",0,0.0445426353163192
"52174",0,0.0983038213160222
"48896",1,0.368774969148422
"36227",0,0.0759394605542296
"48615",1,0.166883308523602
"16983",0,0.0580756072982834
"30585",0,0.182234019979138
"7668",0,0.0904458647727591
"33549",0,0.04646276925574
"70175",0,0.258154914859478
"59373",0,0.350825670772808
"18047",0,0.0705263835817229
"21575",0,0.0253333195991744
"380",0,0.0548930529861653
"20000",0,0.0874215240216124
"23680",1,0.202991835133833
"22934",0,0.102208041416021
"70637",0,0.0913776001904108
"41212",1,0.152021990919006
"34150",0,0.0435923758643174
"63186",0,0.0456347909572993
"4857",0,0.0519289495932951
"60741",1,0.0638013060509553
"5003",0,0.0691410908046485
"19002",1,0.132178490952826
"14949",0,0.0822188376198913
"38316",0,0.212236087999791
"41918",0,0.0854941675270414
"45197",0,0.0787377398041288
"25332",0,0.0371969462399568
"1593",0,0.0557820871877339
"29453",0,0.0372879341292608
"70931",1,0.199870332480109
"72057",0,0.0930504728411507
"5796",0,0.0610268069174381
"65839",0,0.0476806602564494
"2151",0,0.0236836901386538
"63847",1,0.0839237782419322
"47586",0,0.0293409309852405
"39127",0,0.12393368006867
"48259",0,0.0458245449268297
"50796",0,0.0841114296192697
"40873",0,0.0363471306337233
"822",0,0.757244995145908
"50145",0,0.134181931259365
"13528",0,0.146364301027583
"22189",0,0.125945499923388
"29106",0,0.0232501152760392
"25175",1,0.104178910054641
"54826",0,0.134970043911379
"4596",0,0.0553682689861748
"66927",0,0.0496523154489885
"51064",0,0.183773201606731
"11883",0,0.125860570853764
"2099",0,0.286335554791688
"31730",0,0.03542517286406
"48346",0,0.213154067057887
"72946",0,0.0571060987049274
"70781",0,0.0615477401427339
"56963",0,0.100319095803196
"41135",0,0.208793460308961
"34469",0,0.110865347454326
"64968",0,0.137138366853291
"56822",0,0.23189101824209
"55739",0,0.0281037301082892
"18944",0,0.0837282140393149
"33607",0,0.0886440033047819
"69566",0,0.0918540698002897
"54125",0,0.0240588400456994
"19838",0,0.0341452848023446
"14450",0,0.0805411385713036
"22401",0,0.0435219039319774
"31111",0,0.0268089139406188
"56114",0,0.0910135848332407
"30786",0,0.0797755552466768
"63150",0,0.0355917885797704
"23706",0,0.025400598521705
"39746",0,0.0707070159743051
"50925",0,0.160984405878519
"46472",0,0.15034826921184
"68669",0,0.100873586080759
"14169",0,0.09510246819944
"28991",0,0.123749726618982
"27371",0,0.0420992741382489
"4627",0,0.0651538806250492
"38592",1,0.30797417983455
"69919",0,0.0774694763591319
"13115",0,0.0492261574155733
"52314",1,0.0278443716068177
"12091",0,0.0493522292003983
"38049",0,0.0922295561002264
"53668",0,0.0189619318131267
"43949",0,0.105792840842213
"15302",0,0.052707652505273
"35039",1,0.0726082712723401
"61990",0,0.0847166077171726
"11708",0,0.0400147427827663
"13179",0,0.0396517763444011
"42753",0,0.104215468540873
"63666",0,0.0742672710720799
"71810",0,0.0465356042537565
"43895",0,0.0581875893775725
"38537",1,0.121278376256984
"28512",0,0.047493724010574
"169",0,0.135118747610177
"53635",0,0.0202537982711544
"8867",0,0.0932635857863235
"17491",0,0.171900859827327
"52260",1,0.362443142415576
"112",0,0.0387179812618299
"53740",0,0.0186126153918229
"6830",1,0.116096538691569
"49639",0,0.0419226035599576
"55171",0,0.105789159596241
"55164",0,0.0306467455359483
"51511",0,0.0793690592574386
"71641",0,0.0368367935013652
"56658",0,0.0283431908428762
"22366",0,0.0620140087673566
"24016",0,0.0976364016164874
"7460",0,0.0885980223115524
"56956",0,0.108056030264704
"19613",0,0.0373669864928161
"9490",0,0.0536820523419338
"54274",0,0.0553359337227978
"66469",0,0.0982310307692866
"22518",0,0.130554603491903
"16327",0,0.0625993077208493
"59230",0,0.0663901512213777
"23933",0,0.0711682321865427
"2607",0,0.0308910493297173
"39169",1,0.194275746206904
"22795",0,0.102915906974697
"5382",0,0.0320012592067956
"40650",0,0.120864571412348
"66595",0,0.0778606234482379
"51241",0,0.106282654418041
"35367",0,0.037472170025888
"45919",0,0.0650543172774887
"32242",0,0.0217707102872012
"33072",0,0.140773610836099
"48698",0,0.0499362745794161
"43286",0,0.029576090641464
"23561",0,0.107876853250053
"43075",1,0.0656314928341276
"59578",0,0.141925497704467
"58539",0,0.0785389472823255
"52759",0,0.0943253653338852
"7817",0,0.0658025707647872
"400",0,0.01525562120714
"50679",0,0.0828349757537776
"71215",0,0.130927854208382
"39421",0,0.0512512385625062
"15845",0,0.0721127164270109
"57619",0,0.058364387045006
"36868",0,0.058503869024283
"15000",0,0.101930281597911
"19862",0,0.0354256209795939
"25277",0,0.112816550682678
"52473",0,0.0223021774877411
"36023",0,0.0284195778663505
"32222",0,0.0395357168543941
"55998",0,0.0363334045209489
"57406",0,0.182460343390924
"10319",0,0.0878982768365032
"35870",0,0.235311423297858
"39275",0,0.144445283591801
"40089",0,0.124692118445827
"41357",0,0.146543996228512
"71464",0,0.0717885024414558
"15209",0,0.0817637302604045
"51041",0,0.106358076689698
"23199",0,0.0732618524088738
"62393",1,0.051158814766833
"70398",1,0.0320939151053403
"24572",0,0.0280905242799911
"32824",0,0.175813889691153
"70691",0,0.0761947467412213
"46533",0,0.0631410011221556
"20514",0,0.0981714670709048
"8106",0,0.0638088120419799
"59504",0,0.0659191297103457
"12738",0,0.0320299065240467
"13978",0,0.0502607041520524
"35703",0,0.111285840754802
"27214",0,0.0781729496905764
"41186",0,0.174042586047706
"1713",0,0.142967903515136
"28531",0,0.110726464786699
"17371",0,0.0843015946764815
"1881",1,0.100119447329838
"72309",0,0.125993127372844
"20198",0,0.0674903715345534
"8881",1,0.101066946310409
"40584",0,0.0563798505984065
"12126",0,0.0153896891056179
"30224",0,0.0595625198160424
"68517",0,0.123886877131161
"29473",0,0.0263403612579001
"35165",0,0.0506696949823265
"23511",0,0.120469985826644
"47999",0,0.0200606485793781
"2141",0,0.0674290101147189
"21196",0,0.121872940656399
"27624",0,0.159133250990571
"36949",0,0.108343887344315
"59571",0,0.0409753748259943
"17339",1,0.176487591551826
"15980",0,0.0726128779865713
"13323",0,0.133518920535261
"44867",0,0.0539911790275423
"59679",0,0.0654810472836326
"70609",0,0.0719774419844605
"16084",0,0.173187070712683
"54622",0,0.0239104040901593
"17125",0,0.119456787833914
"55332",0,0.0229565359994572
"55074",0,0.0930333887956113
"45385",0,0.0428574408396829
"22433",0,0.0532885841374511
"2107",0,0.03507595076019
"26407",0,0.0356923719253427
"58533",0,0.0537404689898515
"16246",0,0.253068500081416
"34524",1,0.14229820389796
"26865",0,0.189615750237678
"32474",0,0.0567710368065765
"26894",0,0.248756453610718
"59243",0,0.265020519516131
"63840",0,0.0607633325152692
"46960",0,0.0635268322275567
"3982",0,0.16795754758317
"59635",0,0.0756525457739096
"53459",0,0.0193529658679063
"1823",0,0.166443711076493
"7079",0,0.214789553948356
"48389",0,0.14441176384433
"2714",0,0.0330208300730634
"26740",0,0.0949746461071613
"7806",0,0.0767369038483588
"12775",0,0.148497804924853
"10420",0,0.0451307455928018
"38315",0,0.200693608518588
"66498",0,0.0407763783724863
"56899",0,0.0751114711451159
"72933",0,0.0389041736230547
"44661",0,0.109701405542786
"11171",0,0.00433716146635155
"67980",0,0.0507140683387243
"55504",0,0.0233630869458976
"34549",0,0.0870581576891255
"31278",0,0.0250625139270909
"43491",1,0.0874840786358221
"25680",0,0.107147957707586
"66474",0,0.0319594046480793
"8073",0,0.0706295589917488
"12396",0,0.0214427309799986
"9310",1,0.0697185568135389
"42305",0,0.0971995489647874
"38195",0,0.0936823652353991
"48566",0,0.0793904947984399
"10176",1,0.0930179865577569
"27999",0,0.0542950264566813
"23776",0,0.127361308535751
"37097",0,0.104265521183007
"23872",1,0.034252402532302
"5231",0,0.0291848138637936
"27767",0,0.0814956388650862
"43229",0,0.0848227169388557
"54388",0,0.0277960607283333
"68804",0,0.0750832647413381
"3849",0,0.169953833535076
"10833",0,0.0544947699883054
"25423",0,0.180893482690282
"8326",0,0.038758664187507
"7347",0,0.181930238964219
"26208",0,0.0556039274622355
"39892",0,0.112890277826925
"28307",0,0.041131511911526
"70850",0,0.0509110017310691
"63287",0,0.0173669076556406
"14383",1,0.232648371132436
"23537",0,0.119227752452577
"42757",0,0.0205785301541596
"13500",0,0.150410419033455
"11539",0,0.031874001631048
"31913",0,0.0895555695724631
"26767",0,0.145337845700563
"63362",0,0.0507656004226107
"59010",0,0.0721394850238451
"26277",0,0.0789415664937618
"58649",0,0.0483743088183136
"23611",0,0.267665092369069
"60440",0,0.0470681164330887
"8743",0,0.107437445520124
"68468",0,0.0898080446533097
"33267",0,0.0591540065816202
"10252",0,0.0255848889351682
"28075",0,0.188135943539293
"22005",0,0.21543026263934
"31894",0,0.174364269735828
"6660",0,0.0256017788501475
"18084",0,0.0784431945975544
"4317",0,0.0934770758946454
"69080",0,0.0872044809468609
"43742",0,0.335765954474871
"72434",0,0.0496407993244399
"69016",0,0.0445791000771263
"3993",0,0.0215889080469462
"9268",0,0.0521204954342216
"5274",0,0.0645719657480759
"14341",1,0.159740038517241
"53534",0,0.0216067058648816
"10991",0,0.0357327210149077
"71405",0,0.044795230747377
"57452",0,0.159233722413273
"69227",1,0.0607623067451311
"60995",0,0.0264497150683632
"7388",0,0.0502655631602901
"14684",0,0.0711476404872653
"15972",0,0.0410607156228481
"45897",0,0.0651250020440835
"14982",0,0.130281742527546
"23917",0,0.0703881656812351
"1870",0,0.0936137872644384
"24991",0,0.0450943999171401
"20203",0,0.0811489669944229
"18940",0,0.0895045685796705
"66220",0,0.0829849923720506
"8759",0,0.165683525919434
"33293",1,0.165691264811807
"31533",0,0.020181679150117
"22363",0,0.0864297103099722
"67413",0,0.182358433524743
"22678",0,0.0953733212414152
"23215",0,0.0760497235250386
"40275",0,0.0782542455822044
"61443",0,0.101505759104652
"43047",0,0.095795569705694
"13969",0,0.0952540787115077
"25353",1,0.141440397517393
"7707",0,0.165011127309369
"38971",0,0.0625163910040942
"7858",0,0.0609815463495834
"23443",0,0.114843613779453
"44722",0,0.0647857490927966
"49052",0,0.072456024438548
"16428",0,0.0698079513264546
"31797",0,0.0907809434265661
"57682",0,0.0501358110386715
"72301",0,0.0416157197895958
"38795",0,0.094931193591359
"60155",0,0.0907031528200201
"6578",0,0.0506109112834271
"36771",0,0.0652177590457989
"28329",0,0.139588279573117
"64974",0,0.153046750700036
"59956",0,0.0982900129643218
"1138",0,0.0492854865468482
"61111",0,0.0737448731789702
"49100",0,0.0634396306282292
"35134",0,0.225763596910371
"29620",0,0.0249221577752224
"4538",0,0.174799013572622
"30559",0,0.0833686896309139
"59114",1,0.291156445134469
"22770",0,0.088832672517373
"21036",0,0.0442017878842721
"41025",0,0.0521591238455183
"8235",0,0.0760241280957986
"57568",0,0.0783482612279083
"67540",0,0.0950247620910977
"22229",0,0.134106221048383
"23475",0,0.241499859154498
"41390",0,0.0605412076935057
"39924",1,0.105538894399162
"29521",0,0.0182026027980735
"491",1,0.0704782621002855
"47152",0,0.0830953275081294
"70920",0,0.263541584472224
"60894",0,0.111061482720826
"65134",0,0.0645914009917526
"45192",1,0.104948617158878
"40073",0,0.0356685218483314
"1849",0,0.0809063656793544
"41388",0,0.12970138146642
"4594",0,0.0362464803287399
"4763",0,0.0815033951761082
"52266",0,0.033020064116295
"30509",1,0.105520394806458
"5297",0,0.071314888505468
"934",0,0.0315930019678752
"12223",0,0.0637915882907034
"41872",0,0.0323032774210849
"18424",0,0.144819967995411
"51533",0,0.0708221608129354
"5288",0,0.14601280249966
"20757",0,0.0942464158830856
"64272",0,0.0934520742898094
"72257",0,0.0419082077744185
"69747",0,0.072453757799408
"61841",0,0.09573127513955
"43288",0,0.0566698664040013
"36179",0,0.0633922088002648
"53641",0,0.0203045510778874
"56036",0,0.0400515450073822
"30221",0,0.101002731838635
"51214",0,0.122391108034234
"4196",0,0.0759857835894006
"66550",0,0.0654031045076145
"25411",1,0.300769058149182
"6164",0,0.0967085992943258
"4105",0,0.108687919714128
"41289",0,0.0933421351750216
"35700",0,0.174698645676116
"42733",0,0.0833507788976141
"19298",0,0.0503177779865471
"23335",0,0.0453074768652275
"40525",0,0.0526130996918792
"749",0,0.02997975600003
"64137",1,0.145600967547049
"18641",0,0.0345445671114289
"9102",0,0.0612580947387104
"20146",1,0.0911792270403079
"4386",0,0.0243483954793932
"57412",0,0.048270606063671
"8534",0,0.118370017262107
"68792",0,0.139790961258063
"18197",0,0.108749697483552
"65302",0,0.307642956579104
"27022",0,0.0499622597426572
"18621",0,0.0403138570379268
"7402",0,0.108149673133783
"27273",0,0.0710522266272041
"58384",0,0.142421856820163
"15584",0,0.0520376574865102
"43621",0,0.11008117120947
"43605",0,0.0971504817617751
"20074",0,0.0563466090161
"45996",0,0.0814697923097709
"54060",0,0.0237385203603804
"25852",1,0.191138426900217
"70191",0,0.0895135486920195
"40582",0,0.0496875883312724
"15824",0,0.0600502251225458
"43365",0,0.0867098486268223
"16332",0,0.0771532278917963
"12149",0,0.0242563302210622
"56961",0,0.106489080924124
"62085",0,0.0620013616093282
"61384",0,0.178504169574339
"67709",0,0.0641241676074465
"34115",0,0.0698098440356892
"40722",0,0.0593724404062204
"6529",0,0.0619820788301586
"41237",0,0.102262576912858
"2651",0,0.0394633177226172
"19945",0,0.0507341450865929
"12760",0,0.0484403894833988
"71625",0,0.041061044263192
"67422",0,0.0255521393880094
"21198",0,0.0773986745197037
"43465",0,0.0986762380458298
"31197",0,0.022685920121238
"10681",0,0.132285442329198
"21333",0,0.0649187063780976
"16753",0,0.0587568280140695
"70604",0,0.0996135586409174
"705",1,0.0461933509110713
"47170",0,0.101775481803242
"633",0,0.0426796770227914
"34750",0,0.0586375627609897
"40821",0,0.0841075288406274
"58452",0,0.0485990093860505
"14556",0,0.0569707398643092
"6032",1,0.33177165692331
"20725",0,0.0885338587512013
"55359",0,0.0230255848835886
"632",0,0.0712340444862886
"53546",0,0.0223357640324813
"59103",0,0.0746738974176996
"61563",0,0.0354696757508351
"34012",0,0.199662270585143
"3650",0,0.0338236505943115
"67062",0,0.074487559452435
"2440",0,0.0811759093179709
"39428",0,0.0568569177267752
"51549",0,0.0921911369118787
"22230",0,0.109519699582449
"34716",0,0.0478736463611862
"6218",0,0.111802518148982
"3127",1,0.100762326582911
"2947",0,0.101250842225353
"70524",0,0.0680709993095405
"5779",0,0.108133364727709
